GradeDate,Firm,ToGrade,FromGrade,Action,priceTargetAction,currentPriceTarget,priorPriceTarget,tic
2020-08-14 12:04:52,DA Davidson,Neutral,,init,Announces,290.0,0.0,HD
2020-08-12 11:43:44,Truist Securities,Hold,,main,Raises,300.0,240.0,HD
2020-08-11 13:08:39,Morgan Stanley,Overweight,,main,Raises,285.0,260.0,HD
2020-08-10 14:18:17,Raymond James,Outperform,,main,Raises,295.0,250.0,HD
2020-06-23 12:25:11,Nomura,Buy,,main,Raises,266.0,252.0,HD
2020-06-22 11:53:30,Morgan Stanley,Overweight,,main,Raises,260.0,245.0,HD
2020-06-17 11:53:07,Stifel,Buy,,main,Raises,276.0,260.0,HD
2020-06-12 15:51:39,B of A Securities,Neutral,,main,Raises,260.0,250.0,HD
2020-06-10 11:32:28,UBS,Buy,,main,Raises,280.0,265.0,HD
2020-05-21 11:59:15,Morgan Stanley,Overweight,,main,Raises,245.0,215.0,HD
2020-05-20 13:36:21,Stifel,Buy,,main,Raises,260.0,220.0,HD
2020-05-20 13:18:05,Wedbush,Neutral,,main,Raises,230.0,200.0,HD
2020-05-20 12:39:21,UBS,Buy,,main,Raises,265.0,250.0,HD
2020-05-20 12:26:17,Credit Suisse,Outperform,,main,Raises,255.0,215.0,HD
2020-05-20 11:43:43,Nomura,Buy,,main,Raises,252.0,240.0,HD
2020-05-20 11:16:19,Raymond James,Outperform,,main,Raises,250.0,245.0,HD
2020-05-20 10:28:58,Piper Sandler,Neutral,,main,Raises,244.0,231.0,HD
2020-05-19 14:47:53,B of A Securities,Neutral,,main,Raises,250.0,238.0,HD
2020-05-15 13:33:05,Piper Sandler,Neutral,,main,Raises,236.0,231.0,HD
2020-05-13 13:56:52,Jefferies,Buy,,main,Raises,269.0,228.0,HD
2020-05-12 12:28:26,Wells Fargo,Overweight,,main,Raises,260.0,215.0,HD
2020-05-04 16:27:13,Raymond James,Outperform,,main,Lowers,230.0,270.0,HD
2020-04-22 11:37:21,Gordon Haskett,Hold,Accumulate,down,,0.0,0.0,HD
2020-04-16 17:32:56,SunTrust Robinson Humphrey,Hold,,main,Lowers,220.0,240.0,HD
2020-04-09 15:23:03,Wells Fargo,Overweight,,main,Raises,215.0,195.0,HD
2020-04-07 16:00:14,UBS,Buy,,main,Lowers,250.0,268.0,HD
2020-04-02 15:22:43,Stifel,Buy,,main,Lowers,220.0,270.0,HD
2020-04-02 13:17:28,Morgan Stanley,Overweight,,main,Lowers,215.0,225.0,HD
2020-04-01 13:22:24,Credit Suisse,Outperform,,main,Lowers,215.0,255.0,HD
2020-04-01 12:37:15,Nomura,Buy,,main,Raises,215.0,204.0,HD
2020-03-23 18:04:35,Wells Fargo,Overweight,,main,Lowers,195.0,270.0,HD
2020-03-19 13:58:59,Nomura,Buy,,main,Lowers,204.0,251.0,HD
2020-03-17 13:28:03,Morgan Stanley,Overweight,,main,Lowers,225.0,260.0,HD
2020-03-11 16:59:24,CFRA,Strong Buy,Hold,up,Announces,255.0,0.0,HD
2020-03-04 10:47:50,Nomura,Buy,Neutral,up,Announces,251.0,0.0,HD
2020-02-26 15:08:10,Stifel,Buy,,main,Raises,270.0,245.0,HD
2020-02-26 14:35:11,Nomura,Neutral,,main,Raises,240.0,224.0,HD
2020-02-26 14:19:20,Baird,Outperform,,main,Raises,260.0,245.0,HD
2020-02-26 12:54:54,JP Morgan,Overweight,,main,Raises,260.0,241.0,HD
2020-02-26 12:23:58,Raymond James,Outperform,,main,Raises,270.0,250.0,HD
2020-02-26 11:27:14,Stifel,Buy,,main,Raises,270.0,245.0,HD
2020-02-25 17:31:02,CFRA,Hold,,main,Raises,255.0,230.0,HD
2020-02-21 12:59:04,Morgan Stanley,Overweight,,main,Raises,260.0,245.0,HD
2020-02-14 13:32:56,Wells Fargo,Overweight,,main,Raises,265.0,240.0,HD
2020-01-22 14:25:45,Morgan Stanley,Overweight,,main,Raises,245.0,225.0,HD
2019-12-12 14:22:21,Wedbush,Neutral,,main,Lowers,225.0,230.0,HD
2019-12-12 13:28:33,Morgan Stanley,Overweight,,main,Lowers,225.0,235.0,HD
2019-12-12 13:02:18,JP Morgan,Overweight,,main,Lowers,241.0,252.0,HD
2019-12-12 12:43:14,RBC Capital,Outperform,,main,Lowers,232.0,246.0,HD
2019-12-12 12:37:47,Nomura,Neutral,,main,Lowers,224.0,237.0,HD
2019-12-12 12:22:34,Gordon Haskett,Accumulate,Buy,down,Announces,230.0,0.0,HD
2019-12-12 12:04:54,Credit Suisse,Outperform,Neutral,up,,0.0,0.0,HD
2019-11-25 13:51:24,Morgan Stanley,Overweight,,main,Lowers,235.0,245.0,HD
2019-11-21 12:58:54,SunTrust Robinson Humphrey,Hold,,main,Raises,225.0,208.0,HD
2019-11-20 13:59:53,Nomura,Hold Neutral,,main,Lowers,237.0,240.0,HD
2019-11-15 13:48:59,JP Morgan,Overweight,,main,Raises,262.0,222.0,HD
2019-11-14 13:35:45,Morgan Stanley,Overweight,,main,Raises,245.0,225.0,HD
2019-11-11 11:31:19,Edward Jones,Hold,Buy,down,,0.0,0.0,HD
2019-11-06 16:44:32,Credit Suisse,Neutral,,main,Raises,225.0,213.0,HD
2019-11-05 13:12:56,Wells Fargo,Outperform,,main,Raises,260.0,250.0,HD
2019-09-25 12:09:52,Wells Fargo,Outperform,,main,Raises,250.0,235.0,HD
2019-09-19 15:23:30,DZ Bank,Sell,Hold,down,,0.0,0.0,HD
2019-09-17 10:49:58,Guggenheim,Neutral,Buy,down,,0.0,0.0,HD
2019-09-13 11:32:22,Citigroup,Buy,,main,Raises,269.0,246.0,HD
2019-08-22 12:12:44,Morgan Stanley,Overweight,,main,Raises,225.0,210.0,HD
2019-08-21 12:58:26,Baird,Outperform,,main,Raises,230.0,220.0,HD
2019-08-21 12:24:33,Credit Suisse,Neutral,,main,Raises,213.0,192.0,HD
2019-08-21 11:59:47,Wedbush,Neutral,,main,Raises,230.0,190.0,HD
2019-08-21 11:38:52,Citigroup,Buy,,main,Raises,246.0,218.0,HD
2019-08-21 11:33:21,UBS,Buy,,main,Raises,240.0,215.0,HD
2019-08-14 12:52:26,Wells Fargo,Outperform,,main,Raises,230.0,215.0,HD
2019-07-16 13:33:06,Gabelli & Co.,Hold,Buy,down,,0.0,0.0,HD
2019-07-11 11:47:19,Goldman Sachs,Buy,,init,Announces,235.0,0.0,HD
2019-05-22 11:52:05,Stifel,Buy,,main,Raises,210.0,200.0,HD
2019-05-02 12:37:59,Wells Fargo,Outperform,Outperform,main,Raises,215.0,205.0,HD
2019-04-15 14:57:00,Morgan Stanley,Overweight,Overweight,main,Raises,210.0,200.0,HD
2019-04-01 12:25:46,Citigroup,Buy,Buy,main,Lowers,218.0,224.0,HD
2019-03-20 14:27:04,Evercore ISI Group,Outperform,,init,,0.0,0.0,HD
2019-02-27 14:28:02,Credit Suisse,Neutral,Neutral,main,Lowers,192.0,194.0,HD
2019-02-27 14:26:19,Deutsche Bank,Buy,Buy,main,Raises,208.0,200.0,HD
2019-02-27 12:08:36,Telsey Advisory Group,Market Perform,Outperform,down,,0.0,0.0,HD
2018-11-16 12:16:42,B of A Securities,Neutral,Buy,down,Lowers,195.0,219.0,HD
2018-11-15 14:36:20,Credit Suisse,Neutral,Neutral,main,Lowers,194.0,204.0,HD
2018-11-14 14:46:06,Deutsche Bank,Buy,Buy,main,Lowers,200.0,210.0,HD
2018-11-14 14:38:11,Citigroup,Buy,Buy,main,Lowers,226.0,227.0,HD
2018-11-14 14:19:17,UBS,Buy,Buy,main,Lowers,220.0,225.0,HD
2018-10-23 12:06:34,Morgan Stanley,Overweight,Overweight,main,Lowers,200.0,225.0,HD
2018-10-17 10:50:54,Credit Suisse,Neutral,Outperform,down,Lowers,204.0,222.0,HD
2018-10-11 13:26:33,Morgan Stanley,Overweight,Overweight,main,Raises,225.0,210.0,HD
2018-08-15 12:20:24,Citigroup,Buy,Buy,main,Raises,227.0,219.0,HD
2018-06-20 12:51:10,UBS,Buy,Buy,main,Raises,225.0,212.0,HD
2018-04-24 10:51:14,Wells Fargo,Outperform,,init,Announces,205.0,0.0,HD
2018-03-02 13:32:19,Loop Capital,Hold,,init,Announces,187.0,0.0,HD
2018-02-22 13:01:03,BMO Capital,Outperform,Outperform,main,Raises,213.0,191.0,HD
2018-02-21 13:28:28,Citigroup,Buy,Buy,main,Raises,219.0,213.0,HD
2018-01-24 14:18:37,Credit Suisse,Outperform,Outperform,main,Raises,222.0,183.0,HD
2017-12-13 14:41:56,Guggenheim,Buy,,init,Announces,200.0,0.0,HD
2017-12-04 15:35:07,MoffettNathanson,Buy,,init,,0.0,0.0,HD
2017-11-28 12:41:47,Atlantic Equities,Overweight,Neutral,up,,0.0,0.0,HD
2017-11-16 14:07:15,Citigroup,Buy,,main,Raises,188.0,179.0,HD
2017-11-15 16:08:10,UBS,Buy,,main,Raises,186.0,175.0,HD
2017-11-15 12:53:59,Argus Research,Buy,,main,Raises,190.0,180.0,HD
2017-11-08 14:53:17,B of A Securities,Buy,,main,Raises,190.0,170.0,HD
2017-11-07 11:43:05,Keybanc,Sector Weight,,init,,0.0,0.0,HD
2017-08-16 13:43:51,Barclays,Overweight,,main,Raises,165.0,164.0,HD
2017-08-16 11:10:51,Raymond James,Outperform,Market Perform,up,,0.0,0.0,HD
2017-05-11 13:05:10,Atlantic Equities,Neutral,Overweight,down,,0.0,0.0,HD
2017-02-23 11:08:40,Morgan Stanley,Overweight,Equal-Weight,up,,0.0,0.0,HD
2017-02-07 11:43:46,Bernstein,Market Perform,,init,,0.0,0.0,HD
2016-10-31 04:00:00,Piper Sandler,Neutral,Overweight,down,,0.0,0.0,HD
2016-08-17 12:04:33,Argus Research,Buy,,main,Raises,0.0,0.0,HD
2016-08-17 11:22:21,Citigroup,Buy,,main,Raises,155.0,152.0,HD
2016-08-17 11:22:19,Deutsche Bank,Buy,,main,Raises,145.0,143.0,HD
2016-06-23 10:15:04,Nomura,Buy,Neutral,up,,0.0,0.0,HD
2016-06-01 21:24:29,BTIG,Buy,,init,Announces,155.0,0.0,HD
2016-05-24 13:00:55,Topeka Capital,Buy,,init,,0.0,0.0,HD
2016-05-13 16:46:21,Jefferies,Buy,,main,Raises,156.0,140.0,HD
2016-04-06 10:44:05,Goldman Sachs,Neutral,,main,Raises,143.0,137.0,HD
2016-03-30 20:30:30,Barclays,Overweight,,init,Announces,150.0,0.0,HD
2016-02-24 18:34:24,SunTrust Robinson Humphrey,Neutral,,main,Lowers,122.0,115.0,HD
2016-02-12 17:22:55,Oppenheimer,Outperform,,main,Lowers,122.0,133.0,HD
2016-01-25 11:36:59,Deutsche Bank,Buy,Hold,up,,0.0,0.0,HD
2015-12-07 15:52:39,Credit Suisse,Outperform,,main,Raises,135.0,134.53,HD
2015-11-18 15:32:21,Credit Suisse,Outperform,,main,Raises,135.0,126.18,HD
2015-11-18 15:15:18,Cantor Fitzgerald,Hold,,main,Raises,125.0,115.0,HD
2015-08-20 15:00:00,Citigroup,Buy,,main,Raises,140.0,133.0,HD
2015-08-19 15:00:00,Jefferies,Buy,,main,Raises,142.0,135.0,HD
2015-08-19 14:50:58,BMO Capital,Outperform,,main,Raises,135.0,132.0,HD
2015-08-19 12:29:43,Jefferies,Buy,,main,Raises,142.0,135.0,HD
2015-05-27 13:00:00,JP Morgan,Overweight,,main,Raises,126.0,125.0,HD
2015-04-21 20:17:59,Cantor Fitzgerald,Hold,,init,Announces,108.0,0.0,HD
2015-03-05 14:00:00,Oppenheimer,Outperform,,main,Raises,133.0,115.0,HD
2015-02-25 14:00:00,Jefferies,Buy,,main,Raises,135.0,130.0,HD
2015-02-17 14:00:00,Barclays,Overweight,,main,Raises,130.0,110.0,HD
2015-02-12 14:00:00,Jefferies,Buy,,main,Raises,130.0,113.0,HD
2015-01-20 14:32:48,Rhino Trading,Sell,,init,Announces,90.0,0.0,HD
2015-01-20 14:00:00,Credit Suisse,Outperform,,main,Raises,120.0,110.0,HD
2015-01-08 14:00:00,Deutsche Bank,Hold,,main,Raises,105.0,98.0,HD
2015-01-05 14:00:00,Citigroup,Buy,,main,Lowers,120.0,110.0,HD
2014-12-16 05:00:00,Nomura,Neutral,,init,Announces,110.0,0.0,HD
2014-11-19 14:00:00,Citigroup,Buy,,main,Raises,110.0,95.0,HD
2014-11-18 15:53:47,Credit Suisse,Outperform,,main,Raises,110.0,95.0,HD
2014-11-12 14:00:00,JP Morgan,Overweight,,main,Raises,110.0,99.0,HD
2014-11-12 13:42:16,Jefferies,Buy,,main,Raises,113.0,102.0,HD
2014-11-03 14:14:19,Raymond James,Market Perform,Outperform,down,,0.0,0.0,HD
2014-10-14 20:00:00,SunTrust Robinson Humphrey,Neutral,Buy,down,Lowers,95.0,100.0,HD
2014-09-05 12:00:00,Oppenheimer,Outperform,,main,Raises,101.0,93.0,HD
2014-08-20 13:00:00,UBS,Buy,,main,Raises,98.0,91.0,HD
2014-08-12 13:00:00,Jefferies,Buy,,main,Raises,95.0,90.0,HD
2014-07-17 18:03:11,Wolfe Research,Outperform,Peer Perform,up,,0.0,0.0,HD
2014-06-24 10:26:46,Morgan Stanley,Equal-weight,,init,Announces,90.0,0.0,HD
2014-05-15 01:16:10,Jefferies,Buy,,main,Lowers,90.0,94.0,HD
2014-04-23 02:39:10,BMO Capital,Outperform,Market Perform,up,Raises,90.0,0.0,HD
2013-12-13 21:00:00,Raymond James,Outperform,Market Perform,up,Announces,85.5,0.0,HD
2013-12-12 11:41:23,Deutsche Bank,Hold,,main,Raises,85.0,80.0,HD
2013-12-05 21:00:00,Wedbush,Neutral,,init,Announces,90.0,0.0,HD
2013-12-02 21:00:00,Standpoint Research,Sell,,init,Announces,68.0,0.0,HD
2013-11-20 16:15:30,Goldman Sachs,Neutral,,main,Raises,90.0,86.0,HD
2013-11-20 16:14:14,Jefferies,Buy,,main,,94.0,0.0,HD
2013-11-20 16:09:19,JP Morgan,Overweight,,main,Raises,88.0,86.0,HD
2013-11-20 12:37:29,Goldman Sachs,Neutral,,main,Raises,90.0,86.0,HD
2013-10-16 11:11:53,SunTrust Robinson Humphrey,Buy,,init,Announces,90.0,0.0,HD
2013-08-22 11:58:09,Ladenburg Thalmann,Hold,Sell,up,,0.0,0.0,HD
2013-08-21 11:50:30,BMO Capital,Market Perform,,main,Raises,82.0,80.0,HD
2013-05-22 12:48:39,Jefferies,Buy,,main,Raises,91.0,89.0,HD
2013-05-22 11:09:00,Nomura,Neutral,,main,Raises,78.0,70.0,HD
2013-05-15 11:35:21,Barclays,Overweight,,main,Raises,81.0,78.0,HD
2013-04-18 12:25:03,Piper Sandler,Overweight,,main,Raises,88.0,83.0,HD
2013-04-12 10:14:56,Jefferies,Buy,Hold,up,Raises,85.0,64.0,HD
2013-03-21 13:02:56,Canaccord Genuity,Hold,,main,Raises,61.0,54.0,HD
2013-02-27 15:17:15,UBS,Buy,,main,Raises,75.0,73.0,HD
2013-02-27 13:32:43,JP Morgan,Overweight,,main,Raises,74.0,70.0,HD
2013-02-27 12:47:54,Nomura,Neutral,,main,Raises,70.0,63.0,HD
2013-02-27 12:47:14,Deutsche Bank,Hold,,main,Raises,70.0,66.0,HD
2013-02-27 12:35:57,Jefferies,Hold,,main,Raises,64.0,59.0,HD
2013-02-26 16:32:57,Canaccord Genuity,Hold,,main,Lowers,54.0,57.0,HD
2013-02-22 13:38:12,Oppenheimer,Outperform,Market Perform,up,Raises,76.0,67.0,HD
2013-02-22 12:54:52,Jefferies,Hold,,main,Raises,59.0,58.0,HD
2013-02-21 13:21:29,Stifel,Hold,Buy,down,Removes,0.0,69.0,HD
2012-11-20 13:57:00,Goldman Sachs,Neutral,,main,Raises,65.0,64.0,HD
2012-11-14 16:11:00,UBS,Buy,,main,Raises,70.0,68.0,HD
2012-11-14 14:13:00,Gabelli & Co.,Hold,Buy,down,,0.0,0.0,HD
2012-11-14 13:12:00,Stifel,Buy,,main,Raises,69.0,59.0,HD
2012-11-14 12:48:00,BMO Capital,Market Perform,,main,Raises,72.0,54.0,HD
2012-11-14 12:42:00,Jefferies,Hold,,main,Raises,58.0,56.0,HD
2012-11-14 12:30:00,Nomura,Neutral,,main,Raises,63.0,55.0,HD
2012-11-13 18:23:00,B of A Securities,Buy,,main,Raises,75.0,72.0,HD
2012-11-13 18:05:00,Piper Sandler,Overweight,,main,Raises,83.0,70.0,HD
2012-11-13 16:05:00,Canaccord Genuity,Hold,,main,Raises,57.0,56.0,HD
2012-11-09 12:32:00,Jefferies,Hold,,main,Raises,56.0,51.0,HD
2012-10-10 10:08:00,Oppenheimer,Perform,Outperform,down,Raises,67.0,61.0,HD
2012-08-24 11:13:00,B of A Securities,Buy,,main,Raises,70.0,60.0,HD
2012-08-17 15:40:00,UBS,Buy,,main,Raises,63.0,58.0,HD
2012-08-15 10:38:00,Citigroup,Buy,,main,Raises,62.0,58.0,HD
2012-08-15 10:36:00,JP Morgan,Overweight,,main,Raises,57.0,53.0,HD
2012-08-15 10:26:00,Jefferies,Hold,,main,Raises,51.0,48.0,HD
2012-08-15 10:19:00,Deutsche Bank,Hold,,main,Raises,54.0,53.0,HD
2012-08-14 16:09:00,Canaccord Genuity,Hold,,main,Raises,56.0,46.0,HD
2012-08-13 10:50:00,Jefferies,Hold,,main,Raises,48.0,46.0,HD
2012-06-07 13:59:00,Jefferies,Hold,,main,Raises,46.0,44.0,HD
2012-06-07 10:09:00,Deutsche Bank,Hold,,main,Raises,53.0,50.0,HD
2012-05-15 14:53:00,Canaccord Genuity,Hold,,main,Raises,46.0,45.0,HD
2012-05-01 13:03:00,BMO Capital,Market Perform,,main,Raises,53.0,51.0,HD
2012-04-20 10:54:00,Goldman Sachs,Neutral,,main,Raises,54.0,52.0,HD
2012-04-16 10:13:00,Piper Sandler,Overweight,Neutral,up,Raises,62.0,47.0,HD
2012-03-26 12:48:00,Canaccord Genuity,Hold,,init,Announces,45.0,0.0,HD
2012-03-21 10:10:00,Credit Suisse,Outperform,,main,Raises,55.0,50.0,HD
2012-03-20 10:30:00,Deutsche Bank,Hold,,main,Raises,50.0,48.0,HD
2012-02-22 16:12:00,UBS,Buy,,main,Raises,53.0,51.0,HD
2012-02-22 14:06:00,Jefferies,Hold,,main,Raises,44.0,42.0,HD
2026-04-24 18:42:52,Citigroup,Buy,Buy,main,Lowers,257.0,265.0,HON
2026-04-24 18:10:15,Barclays,Overweight,Overweight,main,Lowers,243.0,255.0,HON
2026-04-24 16:34:11,TD Cowen,Buy,Buy,main,Lowers,230.0,240.0,HON
2026-04-01 18:16:49,Barclays,Overweight,Overweight,main,Lowers,255.0,275.0,HON
2026-03-27 13:07:33,BMO Capital,Outperform,,init,Announces,273.0,0.0,HON
2026-03-12 11:48:13,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,245.0,235.0,HON
2026-03-04 20:22:10,Jefferies,Hold,Hold,main,Raises,245.0,240.0,HON
2026-03-04 14:44:03,Barclays,Overweight,Overweight,main,Raises,275.0,259.0,HON
2026-02-27 18:41:15,Wolfe Research,Outperform,Peer Perform,up,Announces,293.0,0.0,HON
2026-01-30 21:28:47,JP Morgan,Overweight,Overweight,main,Raises,260.0,255.0,HON
2026-01-30 18:02:25,Citigroup,Buy,Buy,main,Raises,265.0,262.0,HON
2026-01-30 16:24:32,RBC Capital,Outperform,Outperform,main,Raises,268.0,249.0,HON
2026-01-30 16:02:00,Barclays,Overweight,Overweight,main,Raises,259.0,250.0,HON
2026-01-30 15:24:26,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,235.0,215.0,HON
2026-01-16 12:46:53,JP Morgan,Overweight,Neutral,up,Raises,255.0,218.0,HON
2026-01-12 21:24:47,Citigroup,Buy,Buy,main,Lowers,262.0,267.0,HON
2026-01-07 21:10:24,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,215.0,218.0,HON
2026-01-05 13:57:06,Mizuho,Outperform,Outperform,main,Lowers,240.0,250.0,HON
2025-12-24 12:47:49,Barclays,Overweight,Overweight,main,Lowers,250.0,269.0,HON
2025-12-15 16:16:07,Evercore ISI Group,Outperform,,init,Announces,255.0,0.0,HON
2025-12-04 15:46:28,Barclays,Overweight,Overweight,main,Lowers,269.0,270.0,HON
2025-11-18 12:25:03,B of A Securities,Underperform,Buy,down,Lowers,205.0,265.0,HON
2025-11-10 17:23:12,TD Cowen,Buy,Buy,main,Lowers,240.0,250.0,HON
2025-10-28 15:12:09,Morgan Stanley,Equal-Weight,Equal-Weight,main,Lowers,235.0,245.0,HON
2025-10-27 12:51:16,RBC Capital,Outperform,Sector Perform,up,Raises,253.0,235.0,HON
2025-10-27 12:31:11,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,230.0,220.0,HON
2025-10-24 14:17:36,RBC Capital,Sector Perform,Sector Perform,main,Lowers,235.0,253.0,HON
2025-10-24 13:43:22,Barclays,Overweight,Overweight,main,Raises,270.0,265.0,HON
2025-10-24 13:00:47,JP Morgan,Neutral,Neutral,main,Raises,218.0,212.0,HON
2025-10-15 13:06:23,JP Morgan,Neutral,Neutral,main,Lowers,212.0,222.0,HON
2025-10-06 13:38:19,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,220.0,230.0,HON
2025-07-28 13:05:48,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,245.0,225.0,HON
2025-07-25 14:35:07,RBC Capital,Sector Perform,Sector Perform,main,Lowers,253.0,254.0,HON
2025-07-25 14:20:11,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,230.0,240.0,HON
2025-07-09 15:34:04,Barclays,Overweight,Overweight,main,Raises,265.0,258.0,HON
2025-07-01 13:27:08,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,240.0,225.0,HON
2025-06-25 14:31:40,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,226.0,226.0,HON
2025-06-18 13:15:47,Barclays,Overweight,Overweight,main,Raises,258.0,243.0,HON
2025-06-04 17:50:28,Citigroup,Buy,Buy,main,Raises,265.0,242.0,HON
2025-05-16 21:03:13,JP Morgan,Neutral,Neutral,main,Raises,217.0,182.0,HON
2025-05-16 13:31:17,Mizuho,Outperform,Outperform,main,Raises,250.0,235.0,HON
2025-05-07 13:15:43,B of A Securities,Buy,Neutral,up,Raises,250.0,210.0,HON
2025-04-30 16:08:01,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,225.0,205.0,HON
2025-04-30 15:17:55,RBC Capital,Sector Perform,Sector Perform,main,Raises,226.0,211.0,HON
2025-04-30 15:06:21,Barclays,Overweight,Overweight,main,Lowers,243.0,247.0,HON
2025-04-30 13:57:43,JP Morgan,Neutral,Neutral,main,Raises,182.0,178.0,HON
2025-04-30 09:16:25,Citigroup,Buy,Buy,main,Raises,242.0,229.0,HON
2025-04-22 13:33:45,Mizuho,Outperform,Outperform,main,Lowers,235.0,245.0,HON
2025-04-15 13:13:54,B of A Securities,Neutral,Neutral,main,Lowers,210.0,240.0,HON
2025-04-14 20:44:40,Citigroup,Buy,Buy,main,Lowers,229.0,253.0,HON
2025-04-08 16:36:05,JP Morgan,Neutral,Neutral,main,Lowers,178.0,205.0,HON
2025-04-08 13:40:58,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,205.0,220.0,HON
2025-03-26 13:15:31,Barclays,Overweight,Overweight,main,Lowers,247.0,251.0,HON
2025-02-11 16:41:16,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,217.0,210.0,HON
2025-02-10 13:23:29,Barclays,Overweight,Overweight,main,Lowers,251.0,260.0,HON
2025-02-07 19:54:47,RBC Capital,Sector Perform,Sector Perform,main,Lowers,236.0,253.0,HON
2025-02-07 14:40:39,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,220.0,240.0,HON
2025-02-07 14:19:32,Baird,Neutral,Neutral,main,Lowers,206.0,217.0,HON
2025-02-07 09:52:58,Deutsche Bank,Buy,Hold,up,Raises,260.0,236.0,HON
2025-01-17 18:00:29,Barclays,Overweight,Overweight,main,Raises,260.0,255.0,HON
2025-01-15 14:21:50,JP Morgan,Neutral,Neutral,main,Lowers,231.0,233.0,HON
2025-01-13 17:37:50,Citigroup,Buy,Buy,main,Lowers,266.0,268.0,HON
2025-01-08 13:15:41,Barclays,Overweight,Overweight,main,Lowers,255.0,260.0,HON
2025-01-07 15:25:46,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,240.0,254.0,HON
2024-12-17 16:22:47,Jefferies,Hold,Hold,main,Raises,260.0,220.0,HON
2024-12-12 15:50:03,Goldman Sachs,Buy,Buy,main,Raises,256.0,227.0,HON
2024-12-09 19:38:37,Citigroup,Buy,Buy,main,Raises,268.0,244.0,HON
2024-12-05 15:33:43,Barclays,Overweight,Overweight,main,Raises,260.0,252.0,HON
2024-12-03 15:14:51,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,253.0,253.0,HON
2024-11-14 11:43:10,B of A Securities,Neutral,Neutral,main,Raises,240.0,220.0,HON
2024-11-13 17:33:55,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,254.0,215.0,HON
2024-11-13 15:28:38,Barclays,Overweight,Overweight,main,Raises,252.0,229.0,HON
2024-11-13 14:54:06,RBC Capital,Sector Perform,Sector Perform,main,Raises,253.0,213.0,HON
2024-10-28 13:35:32,Wolfe Research,Peer Perform,Outperform,down,,0.0,0.0,HON
2024-10-25 18:32:43,Citigroup,Buy,Buy,main,Lowers,244.0,248.0,HON
2024-10-25 17:36:38,Barclays,Overweight,Overweight,main,Lowers,229.0,232.0,HON
2024-10-25 17:29:27,RBC Capital,Sector Perform,Sector Perform,main,Lowers,213.0,214.0,HON
2024-10-25 15:47:33,JP Morgan,Neutral,Neutral,main,Lowers,233.0,235.0,HON
2024-10-25 13:07:21,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,215.0,207.0,HON
2024-10-25 11:08:32,Baird,Neutral,Outperform,down,Lowers,217.0,223.0,HON
2024-10-24 15:32:24,B of A Securities,Neutral,Buy,down,Lowers,230.0,250.0,HON
2024-10-10 13:05:53,JP Morgan,Neutral,Overweight,down,Raises,235.0,225.0,HON
2024-10-07 20:14:10,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,207.0,215.0,HON
2024-09-26 14:34:05,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,214.0,214.0,HON
2024-09-06 13:48:43,Morgan Stanley,Equal-Weight,,init,Announces,210.0,0.0,HON
2024-07-26 13:46:34,RBC Capital,Sector Perform,Sector Perform,main,Lowers,214.0,218.0,HON
2024-07-26 12:56:45,Wells Fargo,Equal-Weight,Equal-Weight,main,Lowers,215.0,220.0,HON
2024-07-10 15:35:21,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,220.0,205.0,HON
2024-06-10 16:31:10,UBS,Neutral,Sell,up,Raises,215.0,175.0,HON
2024-06-04 17:26:35,Citigroup,Buy,Buy,main,Raises,244.0,243.0,HON
2024-06-04 14:01:49,RBC Capital,Sector Perform,Sector Perform,main,Lowers,218.0,222.0,HON
2024-04-16 09:13:49,Deutsche Bank,Hold,Buy,down,Lowers,215.0,227.0,HON
2024-04-02 18:29:30,Barclays,Overweight,Overweight,main,Raises,232.0,230.0,HON
2024-03-06 10:24:07,Berenberg,Buy,Hold,up,Announces,240.0,0.0,HON
2024-02-06 12:19:46,Barclays,Overweight,Overweight,main,Raises,230.0,225.0,HON
2024-02-02 16:31:27,RBC Capital,Sector Perform,Sector Perform,main,Lowers,209.0,210.0,HON
2023-12-19 13:45:53,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,213.0,190.0,HON
2023-11-30 15:23:44,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,210.0,0.0,HON
2023-07-28 18:19:59,UBS,Sell,Sell,main,Lowers,180.0,185.0,HON
